,nouns
fff8P0kYexQ,"['수능', '세용']"
fff8P0kYexQ,['이프']
fff8P0kYexQ,['축하']
fff8P0kYexQ,"['수능', '기운']"
fff8P0kYexQ,['좋다잉']
fff8P0kYexQ,
fff8P0kYexQ,"['브릿지', '레전드', '느낌']"
fff8P0kYexQ,"['진짜', '사람']"
fff8P0kYexQ,"['노래', '왜케']"
fff8P0kYexQ,"['비찬', '파트', '왕형']"
fff8P0kYexQ,
fff8P0kYexQ,"['수험생', '이파리', '수능', '보고']"
fff8P0kYexQ,['정말']
fff8P0kYexQ,
fff8P0kYexQ,"['세계', '아이돌', '진짜', '항상']"
fff8P0kYexQ,"['진짜', '컨셉']"
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,"['릴파복근', '미래']"
fff8P0kYexQ,
fff8P0kYexQ,"['릴파', '포니테일', '기절']"
fff8P0kYexQ,['과열']
fff8P0kYexQ,['영혼']
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,"['시작', '음색']"
fff8P0kYexQ,"['이제', '성장', '아이돌']"
fff8P0kYexQ,"['포토', '카드']"
fff8P0kYexQ,"['나좀', '만오']"
fff8P0kYexQ,['레전드']
fff8P0kYexQ,"['세구', '숏컷', '생머리', '부가', '르르', '갈래', '릴파', '포니테일', '묶음', '제대로', '입덕']"
fff8P0kYexQ,"['년전', '꼬질이들']"
fff8P0kYexQ,"['이스', '조횟수', '프리징']"
fff8P0kYexQ,"['님들', '제발', '신고']"
fff8P0kYexQ,
fff8P0kYexQ,"['퇴근', '네임리스']"
fff8P0kYexQ,"['댓글', '열기', '결과', '중국', '인터넷', '꺠끗하']"
fff8P0kYexQ,"['회수', '상승세']"
fff8P0kYexQ,['축하']
fff8P0kYexQ,['입등']
fff8P0kYexQ,"['노래', '몇번']"
fff8P0kYexQ,
fff8P0kYexQ,"['코어', '과열']"
fff8P0kYexQ,
fff8P0kYexQ,"['회수', '속도', '진짜']"
fff8P0kYexQ,"['네임리스', '무조']"
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,"['노래', '이번', '앨범', '취향']"
fff8P0kYexQ,"['라면', '댓글']"
fff8P0kYexQ,['축하']
fff8P0kYexQ,
fff8P0kYexQ,['노래']
fff8P0kYexQ,"['아위', '부분', '진짜', '계속']"
fff8P0kYexQ,"['뮤비', '어쩜', '린다']"
fff8P0kYexQ,
fff8P0kYexQ,"['비챤', '섹시']"
fff8P0kYexQ,['복귀']
fff8P0kYexQ,"['잎위', '아이돌']"
fff8P0kYexQ,"['오늘', '아침', '출근', '네임리스', '고고']"
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,['이프']
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,['캬미쳐따']
fff8P0kYexQ,
fff8P0kYexQ,['추카']
fff8P0kYexQ,"['기차', '간다']"
fff8P0kYexQ,
fff8P0kYexQ,"['후반', '코어', '과열', '안무']"
fff8P0kYexQ,['아이돌']
fff8P0kYexQ,"['과거', '나중', '가상', '아이돌', '음원', '멜론', '빌보드', '라보', '앨범', '만장', '팔고', '펀딩', '고척돔', '공연', '고하']"
fff8P0kYexQ,
fff8P0kYexQ,['드라구노프']
fff8P0kYexQ,['위함']
fff8P0kYexQ,
fff8P0kYexQ,['번은']
fff8P0kYexQ,['역대']
fff8P0kYexQ,"['이프', '뿌듯허이', '흐흐']"
fff8P0kYexQ,
fff8P0kYexQ,"['축하', '돌이', '더더']"
fff8P0kYexQ,
fff8P0kYexQ,['대세']
fff8P0kYexQ,['달성']
fff8P0kYexQ,"['축하', '응원']"
fff8P0kYexQ,"['재생', '축하']"
fff8P0kYexQ,"['현재', '시간', '네임리스', '영상', '순위']"
fff8P0kYexQ,"['쇠맛', '루트', '타나']"
fff8P0kYexQ,"['릴파', '언니', '복근', '일이']"
fff8P0kYexQ,['입위']
fff8P0kYexQ,"['자고', '조회', '수가', '알고리즘']"
fff8P0kYexQ,
fff8P0kYexQ,['역시']
fff8P0kYexQ,"['진짜', '느낌', '데뷔', '느낌', '대로']"
fff8P0kYexQ,
fff8P0kYexQ,"['악질', '분탕', '저격', '느낌', '락다운', '다른', '느낌']"
fff8P0kYexQ,['의심']
fff8P0kYexQ,"['대중성', '네임리스', '구나']"
fff8P0kYexQ,"['노래', '현실', '아이돌', '장르', '밴드']"
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,"['다시', '입덕']"
fff8P0kYexQ,['이유']
fff8P0kYexQ,['입위']
fff8P0kYexQ,['노래']
fff8P0kYexQ,['축하']
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,"['돌이', '축하']"
fff8P0kYexQ,"['마이', '라이트']"
fff8P0kYexQ,"['단독', '콘서트']"
fff8P0kYexQ,"['우리', '돌이', '축하']"
fff8P0kYexQ,['사랑']
fff8P0kYexQ,['이프']
fff8P0kYexQ,"['우주선', '간다']"
fff8P0kYexQ,['축하']
fff8P0kYexQ,['이프']
fff8P0kYexQ,['레전드']
fff8P0kYexQ,['회수']
fff8P0kYexQ,['이프']
fff8P0kYexQ,['축하']
fff8P0kYexQ,['나이']
fff8P0kYexQ,['축하']
fff8P0kYexQ,['이프']
fff8P0kYexQ,['이프']
fff8P0kYexQ,
fff8P0kYexQ,['아위']
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,['축하']
fff8P0kYexQ,['항항']
fff8P0kYexQ,['과열']
fff8P0kYexQ,"['축하', '회수', '과열', '중독', '노래']"
fff8P0kYexQ,"['가쟈', '추카']"
fff8P0kYexQ,"['아이', '쇼츠보', '차서', '버전', '다시']"
fff8P0kYexQ,"['여기', '개미']"
fff8P0kYexQ,
fff8P0kYexQ,"['회수', '상치', '벌써']"
fff8P0kYexQ,
fff8P0kYexQ,['느낌']
fff8P0kYexQ,
fff8P0kYexQ,"['만도', '가즈']"
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,['헤헤']
fff8P0kYexQ,"['만회', '축하']"
fff8P0kYexQ,"['만회', '축하']"
fff8P0kYexQ,
fff8P0kYexQ,"['축하', '화이팅']"
fff8P0kYexQ,['축하']
fff8P0kYexQ,
fff8P0kYexQ,"['오늘', '만이', '축하']"
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,['최고다']
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,['축하']
fff8P0kYexQ,
fff8P0kYexQ,"['축하', '돌이', '사랑']"
fff8P0kYexQ,['노래']
fff8P0kYexQ,['축하']
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,"['네임리스', '축하']"
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,['나이']
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,['점심']
fff8P0kYexQ,['화이팅']
fff8P0kYexQ,['만이']
fff8P0kYexQ,['가즈']
fff8P0kYexQ,"['발견', '쀍인투더씨스땜']"
fff8P0kYexQ,"['릴파넴', '가사', '박쥐', '이파리', '기타', '똥강아지', '폭도', '세균', '기타', '릴파넴']"
fff8P0kYexQ,"['앨범', '노래']"
fff8P0kYexQ,"['등교', '노래']"
fff8P0kYexQ,"['개인', '별로', '직캠', '생각', '아이돌', '직캠', '국가', '권력', '손실']"
fff8P0kYexQ,['멋졍']
fff8P0kYexQ,"['노래', '구독', '남찍']"
fff8P0kYexQ,
fff8P0kYexQ,"['진짜', '마다', '감격', '쩐다', '번은']"
fff8P0kYexQ,"['세구', '진짜']"
fff8P0kYexQ,['모두']
fff8P0kYexQ,"['머리', '보라', '후렴구', '부분', '느낌']"
fff8P0kYexQ,"['아위', '아위', '아위', '아위', '아위', '아위', '아위', '아위', '아위', '아위', '아위', '아위', '아위', '아위', '아위', '아위', '아위', '아위', '아위', '아위', '아위', '아위']"
fff8P0kYexQ,
fff8P0kYexQ,"['노래', '진짜', '혹시', '미얀마', '사람']"
fff8P0kYexQ,['아이']
fff8P0kYexQ,['노래']
fff8P0kYexQ,
fff8P0kYexQ,['오늘']
fff8P0kYexQ,"['부가', '파트']"
fff8P0kYexQ,
fff8P0kYexQ,"['비트', '개사', '기네']"
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,"['세구', '윙크']"
fff8P0kYexQ,"['뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비', '뮤비']"
fff8P0kYexQ,"['여기', '다썻다']"
fff8P0kYexQ,"['사이', '퀄리티']"
fff8P0kYexQ,"['충격', '무조건', '헤드폰']"
fff8P0kYexQ,"['비챤', '섹시']"
fff8P0kYexQ,
fff8P0kYexQ,"['빼빼로', '구경']"
fff8P0kYexQ,"['이건', '대체', '언제', '이번', '뮤비', '진짜', '업자', '최고']"
fff8P0kYexQ,['쭉쭉']
fff8P0kYexQ,['세구']
fff8P0kYexQ,"['운전', '노래', '바로', '스포츠', '모드']"
fff8P0kYexQ,"['노래', '진짜', '역대']"
fff8P0kYexQ,"['거여', '월레', '이레', '요요']"
fff8P0kYexQ,['월요일']
fff8P0kYexQ,"['머싯자너', '최고']"
fff8P0kYexQ,"['안무', '노래', '부분', '부분', '레전드', '차원', '진짜', '예술', '극락', '극락']"
fff8P0kYexQ,"['약간', '에스', '쇠맛', '느낌']"
fff8P0kYexQ,
fff8P0kYexQ,"['역시', '아버', '코인', '먼저']"
fff8P0kYexQ,['레전드']
fff8P0kYexQ,"['노래', '동생', '입덕']"
fff8P0kYexQ,"['이징', '이제', '맘껏']"
fff8P0kYexQ,
fff8P0kYexQ,['왜케']
fff8P0kYexQ,"['노래', '자주']"
fff8P0kYexQ,"['노래', '진짜']"
fff8P0kYexQ,
fff8P0kYexQ,"['누가', '리스', '뮤비', '뮤비']"
fff8P0kYexQ,['클릭']
fff8P0kYexQ,"['이번', '안무', '킹키']"
fff8P0kYexQ,['누나']
fff8P0kYexQ,['최고']
fff8P0kYexQ,
fff8P0kYexQ,"['월요일', '이프']"
fff8P0kYexQ,
fff8P0kYexQ,"['비트', '개지']"
fff8P0kYexQ,"['코어', '과열']"
fff8P0kYexQ,"['직접', '정이']"
fff8P0kYexQ,['과열']
fff8P0kYexQ,"['그냥', '아이돌', '컨셉', '우리', '진짜', '사랑']"
fff8P0kYexQ,['레게']
fff8P0kYexQ,"['세계', '아이돌', '최고']"
fff8P0kYexQ,"['돌발', '누나']"
fff8P0kYexQ,"['조회', '수중']"
fff8P0kYexQ,['중독']
fff8P0kYexQ,"['저번', '주하', '라이트', '이번', '주하', '넴레스']"
fff8P0kYexQ,"['진짜', '라이트', '뮤비', '네임리스', '노래', '중독']"
fff8P0kYexQ,['중독']
fff8P0kYexQ,
fff8P0kYexQ,['계속']
fff8P0kYexQ,
fff8P0kYexQ,"['초기', '부어']"
fff8P0kYexQ,"['진짜', '직접']"
fff8P0kYexQ,"['노래', '비트']"
fff8P0kYexQ,
fff8P0kYexQ,"['여기', '극락', '개인', '피셜']"
fff8P0kYexQ,"['무슨', '장르', '하나요']"
fff8P0kYexQ,['철학']
fff8P0kYexQ,
fff8P0kYexQ,"['노래', '진짜']"
fff8P0kYexQ,
fff8P0kYexQ,['노래']
fff8P0kYexQ,"['코어', '과열']"
fff8P0kYexQ,['가즈']
fff8P0kYexQ,"['오늘', '기분', '돌이', '네임리스']"
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,['보충']
fff8P0kYexQ,"['비트', '아주']"
fff8P0kYexQ,
fff8P0kYexQ,"['일주일', '초기', '빵해']"
fff8P0kYexQ,"['초기', '다시']"
fff8P0kYexQ,"['미쳣다', '오디션', '이번', '처음', '보고', '사실', '생각', '감동']"
fff8P0kYexQ,['다시']
fff8P0kYexQ,['정말']
fff8P0kYexQ,"['신곡', '노래']"
fff8P0kYexQ,"['댓글', '밀면', '이프', '화이팅']"
fff8P0kYexQ,
fff8P0kYexQ,"['르르땅', '부분', '진짜', '진심']"
fff8P0kYexQ,"['진짜', '계속']"
fff8P0kYexQ,
fff8P0kYexQ,"['댓글', '일본인', '외국인']"
fff8P0kYexQ,"['곡마', '항상', '노래', '파트', '분량', '양보', '느낌', '여기']"
fff8P0kYexQ,"['개인', '여기', '아이', '구가', '부분', '목소리']"
fff8P0kYexQ,"['챠니보', '우왘', '노래', '완전', '바로', '컬러링']"
fff8P0kYexQ,"['직접', '안무']"
fff8P0kYexQ,
fff8P0kYexQ,['자막']
fff8P0kYexQ,['드라구노프']
fff8P0kYexQ,
fff8P0kYexQ,"['진짜', '덕질', '지금', '순간', '인생', '제일', '작년', '해도', '우리', '돌이', '눈물', '일이', '탈덕', '절대', '어차피', '인생', '처음', '이자', '마지막', '덕질', '생활', '응원', '세계', '아이돌', '지금', '노력', '이파리', '노력', '화이팅']"
fff8P0kYexQ,['노래']
fff8P0kYexQ,"['언제', '축하', '축하']"
fff8P0kYexQ,['거제']
fff8P0kYexQ,['노래']
fff8P0kYexQ,['과열']
fff8P0kYexQ,"['마이', '안무', '영상']"
fff8P0kYexQ,['뭐노']
fff8P0kYexQ,['응원']
fff8P0kYexQ,"['한국어', '일본어', '자막', '영어', '자막', '지금', '영어', '자막', '혹시', '가요', '버그']"
fff8P0kYexQ,['노래']
fff8P0kYexQ,['아위']
fff8P0kYexQ,"['노래', '진짜']"
fff8P0kYexQ,
fff8P0kYexQ,['진짜']
fff8P0kYexQ,
fff8P0kYexQ,['정말']
fff8P0kYexQ,['과열']
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,"['안무가', '노래', '찰떡']"
fff8P0kYexQ,"['이프', '기자']"
fff8P0kYexQ,['우왕']
fff8P0kYexQ,"['이파리', '마음속', '최고', '파트', '선정', '축하']"
fff8P0kYexQ,"['컴백', '축하']"
fff8P0kYexQ,"['기술', '발전']"
fff8P0kYexQ,"['진짜', '그냥', '홀린', '듯이']"
fff8P0kYexQ,"['버건', '갈래']"
fff8P0kYexQ,"['우리', '아이돌']"
fff8P0kYexQ,['가사']
fff8P0kYexQ,"['현실', '외적', '매력']"
fff8P0kYexQ,"['에스', '스타일', '쇠맛', '느낌']"
fff8P0kYexQ,['번은']
fff8P0kYexQ,"['뮤직비디오', '일간', '차트']"
fff8P0kYexQ,"['진짜', '의상', '디자인']"
fff8P0kYexQ,['최고']
fff8P0kYexQ,
fff8P0kYexQ,['레전드']
fff8P0kYexQ,['노래']
fff8P0kYexQ,
fff8P0kYexQ,"['상승세', '화이팅']"
fff8P0kYexQ,"['비챤', '섹시']"
fff8P0kYexQ,"['오늘', '쇠맛', '농도']"
fff8P0kYexQ,"['회수', '상승', '상치']"
fff8P0kYexQ,
fff8P0kYexQ,"['개인', '노래', '최애픽', '뭔가', '계속']"
fff8P0kYexQ,"['자막', '어디']"
fff8P0kYexQ,"['방송', '영상', '세구', '채널', '가면', '랜덤', '플레이', '댄스', '네임리스']"
fff8P0kYexQ,
fff8P0kYexQ,"['뭔가', '개개인', '개성', '약간', '느낌', '특정', '세분', '라이브']"
fff8P0kYexQ,['포인트']
fff8P0kYexQ,"['올해', '최애']"
fff8P0kYexQ,"['고난', '역경', '스테이지', '돌이']"
fff8P0kYexQ,"['레이브', '음방']"
fff8P0kYexQ,"['버거', '혼자', '방향', '웨이브', '안무']"
fff8P0kYexQ,['과열']
fff8P0kYexQ,
fff8P0kYexQ,"['파리', '뚠뚠', '오늘', '뚠뚠', '감상']"
fff8P0kYexQ,"['진짜', '계속', '노력', '우리', '천재', '진짜', '돌이', '고생', '사랑']"
fff8P0kYexQ,"['돌이', '일간', '뮤직비디오', '축하', '너희']"
fff8P0kYexQ,"['일간', '축하']"
fff8P0kYexQ,
fff8P0kYexQ,['최고']
fff8P0kYexQ,
fff8P0kYexQ,['일간']
fff8P0kYexQ,"['일간', '뮤직비디오', '우리', '세계', '아이돌']"
fff8P0kYexQ,
fff8P0kYexQ,"['여기', '김릴파', '쫀득해']"
fff8P0kYexQ,"['뮤비', '차트', '축하', '돌이']"
fff8P0kYexQ,"['선물', '정말']"
fff8P0kYexQ,"['뮤비', '차트']"
fff8P0kYexQ,
fff8P0kYexQ,"['카메라맨', '매우', '칭찬']"
fff8P0kYexQ,"['어흑흑', '노래']"
fff8P0kYexQ,"['유튜브', '뮤비', '차트', '어케했어', '레전드']"
fff8P0kYexQ,
fff8P0kYexQ,"['일간', '차트', '위띠', '디스']"
fff8P0kYexQ,"['유튜브', '차트', '일간', '인기', '뮤직', '비디오']"
fff8P0kYexQ,"['유튜브', '뮤직', '일간', '차트']"
fff8P0kYexQ,"['최고', '뮤비', '이제야', '당장', '할복']"
fff8P0kYexQ,
fff8P0kYexQ,"['돌파', '축하']"
fff8P0kYexQ,"['댄스', '라이브']"
fff8P0kYexQ,"['댄스', '영상']"
fff8P0kYexQ,
fff8P0kYexQ,"['일간', '인기', '뮤직비디오', '축하']"
fff8P0kYexQ,"['일간', '인기', '뮤직비디오']"
fff8P0kYexQ,"['일간', '인기', '뮤직비디오', '축하']"
fff8P0kYexQ,
fff8P0kYexQ,"['백만', '달성']"
fff8P0kYexQ,
fff8P0kYexQ,"['댓글', '이파리', '지금', '당장', '멜론', '다음주', '주간', '인기상', '투표']"
fff8P0kYexQ,
fff8P0kYexQ,"['안무', '소화', '응원', '회수', '축하']"
fff8P0kYexQ,"['카메라', '시선']"
fff8P0kYexQ,
fff8P0kYexQ,"['진짜', '비트', '역대']"
fff8P0kYexQ,"['카메라', '부장', '뱅크']"
fff8P0kYexQ,
fff8P0kYexQ,['명곡']
fff8P0kYexQ,"['회수', '달성', '축하']"
fff8P0kYexQ,"['노래', '은근', '중독']"
fff8P0kYexQ,
fff8P0kYexQ,"['여기', '릴파', '홀려', '여기', '챠니', '홀려']"
fff8P0kYexQ,['계속']
fff8P0kYexQ,"['부가', '파트', '취저']"
fff8P0kYexQ,
fff8P0kYexQ,"['아위릴파', '요염']"
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,"['에스', '파랑', '아이브']"
fff8P0kYexQ,"['회수', '속도']"
fff8P0kYexQ,['축하']
fff8P0kYexQ,
fff8P0kYexQ,['아위']
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,"['초반', '안무']"
fff8P0kYexQ,
fff8P0kYexQ,"['축하', '축하']"
fff8P0kYexQ,
fff8P0kYexQ,"['네임리스', '야호']"
fff8P0kYexQ,
fff8P0kYexQ,"['네임리스', '회수', '축하']"
fff8P0kYexQ,
fff8P0kYexQ,['축하']
fff8P0kYexQ,['축하']
fff8P0kYexQ,
fff8P0kYexQ,['추카']
fff8P0kYexQ,
fff8P0kYexQ,"['추카', '추카']"
fff8P0kYexQ,['축하']
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,['축하']
fff8P0kYexQ,"['네임리스', '퍼포먼스', '뮤비', '축하']"
fff8P0kYexQ,['축하']
fff8P0kYexQ,"['네임리스', '회수']"
fff8P0kYexQ,"['만회', '축하']"
fff8P0kYexQ,"['만회', '축하']"
fff8P0kYexQ,['축하']
fff8P0kYexQ,"['공주', '덕분', '축하']"
fff8P0kYexQ,"['아이', '버거', '릴파', '주르르', '세구', '비챤', '세계', '아이돌']"
fff8P0kYexQ,"['세계', '아이돌', '네임리스', '달성']"
fff8P0kYexQ,
fff8P0kYexQ,"['야호', '백만']"
fff8P0kYexQ,['만회']
fff8P0kYexQ,
fff8P0kYexQ,['추카']
fff8P0kYexQ,['축하']
fff8P0kYexQ,"['축하', '체고']"
fff8P0kYexQ,
fff8P0kYexQ,"['회수', '달성', '진심', '축하', '고생']"
fff8P0kYexQ,"['진짜', '리스', '사랑', '최고']"
fff8P0kYexQ,"['만회', '축하']"
fff8P0kYexQ,['만회']
fff8P0kYexQ,['축하']
fff8P0kYexQ,['축하']
fff8P0kYexQ,"['벌써', '축하', '달리']"
fff8P0kYexQ,['축하']
fff8P0kYexQ,"['네임리스', '축하']"
fff8P0kYexQ,"['재생', '인기']"
fff8P0kYexQ,"['노래', '중독', '진짜', '개미', '뮤비', '계속', '집중', '계속', '중독', '노래']"
fff8P0kYexQ,['축하']
fff8P0kYexQ,
fff8P0kYexQ,['추카']
fff8P0kYexQ,"['벌써', '백만이', '구십만', '돌이', '더더']"
fff8P0kYexQ,"['조명', '효과', '렌더링']"
fff8P0kYexQ,['축하']
fff8P0kYexQ,['축하']
fff8P0kYexQ,['축하']
fff8P0kYexQ,['만이']
fff8P0kYexQ,
fff8P0kYexQ,"['만회', '축하']"
fff8P0kYexQ,"['오늘', '만도', '만도', '경사', '경사']"
fff8P0kYexQ,
fff8P0kYexQ,['네임리스']
fff8P0kYexQ,"['리스', '축하']"
fff8P0kYexQ,
fff8P0kYexQ,['축하']
fff8P0kYexQ,['만회']
fff8P0kYexQ,"['만회', '합당', '결과']"
fff8P0kYexQ,"['네임리스', '마침내']"
fff8P0kYexQ,['축하']
fff8P0kYexQ,['만회']
fff8P0kYexQ,"['선녀', '나무꾼']"
fff8P0kYexQ,"['축하', '노래', '퍼포먼스']"
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,"['노래', '특징']"
fff8P0kYexQ,"['대타', '다음', '아침', '맞이', '바로', '기기', '생각', '이번', '노래', '증말', '극락']"
fff8P0kYexQ,['개재']
fff8P0kYexQ,"['릴파', '비챤', '무빙']"
fff8P0kYexQ,"['부터', '비트']"
fff8P0kYexQ,['백만']
fff8P0kYexQ,['드가자']
fff8P0kYexQ,"['모두', '재생', '카운트다운', '시작']"
fff8P0kYexQ,"['캐디', '보컬', '노래', '퀄리티', '안무', '논란', '때문', '진심', '퀄리티', '호감']"
fff8P0kYexQ,
fff8P0kYexQ,['간다']
fff8P0kYexQ,"['미춌어', '분위']"
fff8P0kYexQ,['벌써']
fff8P0kYexQ,"['번갈아', '냉탕', '느낌', '무한', '반복', '가능']"
fff8P0kYexQ,['출첵']
fff8P0kYexQ,['애옹']
fff8P0kYexQ,['개재']
fff8P0kYexQ,"['금방', '이프', '최고']"
fff8P0kYexQ,"['진짜', '장르', '찰떡', '소화']"
fff8P0kYexQ,['노래']
fff8P0kYexQ,['오늘']
fff8P0kYexQ,
fff8P0kYexQ,['개재']
fff8P0kYexQ,"['사람', '방송', '유튜브', '사람', '생각', '시간', '온몸', '감동', '아이돌', '대체', '누가', '진짜', '사랑', '언니']"
fff8P0kYexQ,"['아이', '충격', '적임', '몸치']"
fff8P0kYexQ,
fff8P0kYexQ,"['유튜브', '돌이']"
fff8P0kYexQ,"['진짜', '사랑', '살짝', '사이버펑크', '중독', '그냥', '노래', '가사도', '파트', '진짜', '무슨', '멘붕', '진짜', '눈물', '평생', '아아', '아앙', '시작', '부분', '이즈', '아이디', '부분', '코어', '과열', '갠적으루', '진짜', '모든', '느낌', '진짜', '안무', '의상', '사랑', '언니']"
fff8P0kYexQ,"['노래', '진짜', '저음', '안무', '극락']"
fff8P0kYexQ,"['세상', '오늘']"
fff8P0kYexQ,
fff8P0kYexQ,"['노래', '뭔가', '에스', '느낌']"
fff8P0kYexQ,"['릴파', '심장', '진짜']"
fff8P0kYexQ,"['버거', '양갈래', '장면']"
fff8P0kYexQ,"['진짜', '계속']"
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,['헤헤']
fff8P0kYexQ,
fff8P0kYexQ,['욀케']
fff8P0kYexQ,"['레전드', '명곡', '진짜', '역대']"
fff8P0kYexQ,
fff8P0kYexQ,"['코어', '부분', '생기', '권능', '과열']"
fff8P0kYexQ,"['취향', '중독']"
fff8P0kYexQ,"['중간', '중간', '아희', '처음', '중독']"
fff8P0kYexQ,['전이']
fff8P0kYexQ,"['각자', '개인', '방송', '틈틈이', '안무', '연습']"
fff8P0kYexQ,"['요망', '숏컷', '누구']"
fff8P0kYexQ,['점수']
fff8P0kYexQ,['뭐시']
fff8P0kYexQ,"['콘서트', '방송', '서울', '노래', '녹음', '진짜', '평생']"
fff8P0kYexQ,['아위']
fff8P0kYexQ,['진짜']
fff8P0kYexQ,"['흐아', '진자', '사랑', '세계', '아이돌']"
fff8P0kYexQ,"['노래', '노래방']"
fff8P0kYexQ,"['퍼포먼스', '자체', '명곡']"
fff8P0kYexQ,['우리']
fff8P0kYexQ,"['직접', '안무', '뮤직비디오']"
fff8P0kYexQ,"['난해', '게속', '매력', '이파리']"
fff8P0kYexQ,"['릴파', '머리', '스타일']"
fff8P0kYexQ,
fff8P0kYexQ,"['버추', '시대', '키딩', '유입', '이파리', '이자', '레이브', '사실', '비교', '우리', '음지', '입장', '양쪽', '이해', '조금', '이제', '퍼포먼스', '비디오', '아이돌', '노래', '정말', '세대', '케이팝', '정석', '쇠맛', '안무', '무엇', '직접', '돌이', '최고', '세구', '숏컷']"
fff8P0kYexQ,
fff8P0kYexQ,"['코어', '과열']"
fff8P0kYexQ,['사랑']
fff8P0kYexQ,"['천재', '공주']"
fff8P0kYexQ,"['세구', '첼린', '부분']"
fff8P0kYexQ,
fff8P0kYexQ,"['와웅', '세계', '아이돌', '최고']"
fff8P0kYexQ,['과열']
fff8P0kYexQ,"['중독', '과열', '클릭']"
fff8P0kYexQ,"['직접', '키딩', '릴파님', '레슨', '정도']"
fff8P0kYexQ,"['분명', '아이돌', '컨셉', '점점', '아이돌']"
fff8P0kYexQ,"['그냥', '요즘', '돌이', '출근']"
fff8P0kYexQ,"['노래', '레전드']"
fff8P0kYexQ,"['노래', '안무']"
fff8P0kYexQ,
fff8P0kYexQ,"['감기', '진짜', '과열']"
fff8P0kYexQ,"['세구', '진짜', '숏컷', '멜빵', '아우', '자극', '패션', '표정']"
fff8P0kYexQ,"['섹시', '시크', '폭발']"
fff8P0kYexQ,"['노래', '안무', '계속']"
fff8P0kYexQ,"['다시', '분탕', '댓글', '굳이', '반응', '제보', '삭제']"
fff8P0kYexQ,
fff8P0kYexQ,"['노래', '뭔가', '계속', '매력']"
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,['계속']
fff8P0kYexQ,"['실제', '효과', '적임', '필요']"
fff8P0kYexQ,"['실제', '설명', '지적', '허영', '사람', '대부분', '일부']"
fff8P0kYexQ,"['진짜', '아이', '저음', '영어', '진짜', '존나']"
fff8P0kYexQ,"['이제', '정말', '아이돌']"
fff8P0kYexQ,['과열']
fff8P0kYexQ,"['진짜', '노래', '비트', '가사', '찰떡']"
fff8P0kYexQ,"['큰일', '이제', '과열']"
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,['부분']
fff8P0kYexQ,
fff8P0kYexQ,"['동갑', '동생', '한참', '이파리', '버추', '아이돌', '미스티', '레인보우', '노래', '구독', '세구', '릴파', '유튜브', '입덕', '신곡', '컨텐츠', '정신', '읍니', '사랑', '롱런']"
fff8P0kYexQ,
fff8P0kYexQ,
fff8P0kYexQ,"['직접', '우리', '아이돌', '사랑']"
fff8P0kYexQ,
fff8P0kYexQ,"['매번', '거지', '이번', '진짜', '느낌']"
fff8P0kYexQ,"['노래', '노래', '직접', '전문', '댄서', '건가']"
fff8P0kYexQ,
