,keywords
S1bcy4h1mS8,"['정말', '감동', '페스티벌', '무대', '최고']"
S1bcy4h1mS8,"['필요', '있다', '실력', '파고', '많다', '여러분', '정도', '아니다', '생각', '구석', '그렇다', '너희', '비교', '수가', '없다']"
S1bcy4h1mS8,"['정답', '연금술사']"
S1bcy4h1mS8,"['수많다', '사람', '좋아하다', '이유', '있다', '시장', '다양하다', '직업', '있다']"
S1bcy4h1mS8,"['오타쿠', '어렵다', '신기하다', '나름']"
S1bcy4h1mS8,
S1bcy4h1mS8,"['일단', '보라']"
S1bcy4h1mS8,"['굳이', '어색하다', '쓰리다', '메인', '아니다', '스트리머', '좋아하다', '좋아하다', '스트리머', '노래', '어색하다', '콘서트', '같다', '시간', '공유', '사실', '자체', '좋다']"
S1bcy4h1mS8,"['좋다', '깔끔하다', '영상', '이쁘다', '화이팅']"
S1bcy4h1mS8,"['가상', '인물', '진입', '장벽', '있다', '사람', '있다', '틀림없다', '외모', '아니다', '있다', '사람', '성격', '진행', '노래', '좋다', '입덕']"
S1bcy4h1mS8,"['대체', '무슨', '가요', '저희', '아이', '무섭다']"
S1bcy4h1mS8,['개똥컴']
S1bcy4h1mS8,['진짜']
S1bcy4h1mS8,"['버츄얼', '주목', '아니다', '굳이', '주목']"
S1bcy4h1mS8,"['야스', '브스', '여러분', '저희', '예쁘다', '보고', '다양성', '존중', '좋다', '가슴', '벅차다', '꽃길']"
S1bcy4h1mS8,"['가장', '응원', '이유', '릴파', '넘치다', '이렇다', '기회', '응원', '원래', '아이엠', '스타', '캐캐체', '세라', '달빛천사', '애니메이션', '애니메이션', '가수', '좋아하다', '경험', '있다', '진입', '장벽', '높다']"
S1bcy4h1mS8,"['클라스', '대단하다', '이제', '이렇다', '다양성', '버츄얼가지', '아니다', '이렇다', '다양성', '존중', '이해', '있다', '화이팅', '응원', '있다']"
S1bcy4h1mS8,['화이팅']
S1bcy4h1mS8,['진짜']
S1bcy4h1mS8,"['굳다', '아니다', '유명하다', '세대', '스트리머', '당연하다', '알곤', '있다', '가입', '유튭', '영상', '정도', '정도', '아니다', '자세하다', '스토리', '굳이', '프로듀싱', '버츄얼', '정도', '멤버', '이름', '팬덤', '이름', '발표', '정도', '사람', '페스티벌', '이전', '굳다', '시청', '알고리즘', '라이브', '추천', '영상', '잠깐', '김장훈', '허니', '그때', '유튭', '채팅', '상영', '어쩌구', '저쩌구', '꼬이다', '사람', '있다', '상영', '회도', '상영', '나름', '상영', '그것', '대단하다', '생각', '언론', '다른', '메타', '버스', '아바타', '상황', '놀이', '수준', '있다', '솔직하다', '현실', '현실', '가상현실', '가상', '현실', '진짜', '실로', '실현', '진정하다', '메타', '버스', '생각', '메타', '버스', '그렇다', '아니다', '현실', '이어진', '가상', '명의', '스트리머', '시작', '팬덤', '정말', '대단하다', '일이', '생각']"
S1bcy4h1mS8,"['기자', '컴터', '하나', '장만', '야하다']"
S1bcy4h1mS8,"['버츄얼', '처음', '수도', '있다', '생각', '부정', '요즘', '이렇다', '있다', '하나', '문화', '이해해', '주시', '좋다', '좋다', '영상', '기사', '스브스', '뉴스', '사랑', '파이팅']"
S1bcy4h1mS8,"['그림', '아니다', '단발', '콘텐츠', '시작', '굳다', '기획', '노력', '금손팬', '미치다', '캐리', '뉴스', '인터뷰', '신기하다']"
S1bcy4h1mS8,"['방송국', '컴퓨터', '사양', '후지']"
S1bcy4h1mS8,['스브스']
S1bcy4h1mS8,"['네트워크', '아쉽다']"
S1bcy4h1mS8,"['존중', '혐오', '치부', '편하다', '시대', '힘드다', '길이', '진심', '좋아하다', '대해', '서로', '응원', '존중', '좋다', '파이팅', '파이팅']"
S1bcy4h1mS8,"['발언', '아이', '시대', '일조', '같다', '성향', '짙다', '마비노기', '파판', '트위터', '고루', '고루']"
S1bcy4h1mS8,"['성이름', '댓글']"
S1bcy4h1mS8,"['성이름', '슈퍼스타', '모두', '미치다', '역시', '슈퍼스타', '아이']"
S1bcy4h1mS8,"['아집', '정신차리다']"
S1bcy4h1mS8,"['씹덕', '대수롭다', '아니다', '데헷']"
S1bcy4h1mS8,"['악플', '무시']"
S1bcy4h1mS8,
S1bcy4h1mS8,"['바오', '도축업', '낫다']"
S1bcy4h1mS8,"['바오', '도축업', '사람', '보고', '있다', '아니다']"
S1bcy4h1mS8,"['바오', '도축업', '프로필', '수준', '보이']"
S1bcy4h1mS8,"['진짜', '자랑스럽다']"
S1bcy4h1mS8,['아이']
S1bcy4h1mS8,"['애니', '프사']"
S1bcy4h1mS8,['아니다']
S1bcy4h1mS8,"['그게', '구분']"
S1bcy4h1mS8,"['그게', '애니', '프사']"
S1bcy4h1mS8,"['처음', '나라', '망하다', '조금', '이유', '없다', '덕질']"
S1bcy4h1mS8,"['저희', '지금', '시작', '이다', '인터뷰', '스브스', '뉴스', '정말']"
S1bcy4h1mS8,['자랑스럽다']
S1bcy4h1mS8,"['모자이크', '해도', '없다']"
S1bcy4h1mS8,['신세계']
S1bcy4h1mS8,"['아예', '사람', '있다', '한번', '사람', '없다', '부정', '어느새다', '긍정', '파가']"
S1bcy4h1mS8,"['진짜', '좋다', '있다', '좋다', '고맙다', '고맙다']"
S1bcy4h1mS8,"['오창석', '존잘', '어깨', '깡패', '미치다', '비율', '눈썹', '정리', '장난꾸러기', '웃음', '청년', '송도', '거주', '유부', '남애', '아빠', '알파메일', '굳다', '그룹', '대단하다']"
S1bcy4h1mS8,['해인']
S1bcy4h1mS8,"['굳다', '마중']"
S1bcy4h1mS8,"['아니다', '르르땅', '지금', '인터뷰', '홍조']"
S1bcy4h1mS8,['그렇다']
S1bcy4h1mS8,"['세이', '프티', '그렇다', '같다', '아이', '눈동자']"
S1bcy4h1mS8,"['문화', '존중', '콘서트', '빡세', '라이브', '녹화', '영상', '수준', '공연', '무대', '장점', '전혀', '활용', '없다', '화면', '캐릭터', '한계', '그렇다', '콘서트', '가장', '중요하다', '부분', '아티스트', '간의', '소통', '굉장하다', '어려움', '사실', '없다', '무방', '기술', '발전', '홀로그램', '기술', '더하다', '해당', '공연장', '실제', '존재', '공연', '있다', '충분하다', '무대', '같다', '음악', '나름', '괜찮다', '아보']"
S1bcy4h1mS8,"['회사', '아니다', '개인', '단위', '그렇다', '년전', '기술', '지금', '기술', '비교', '상향', '말차', '내후년', '기술']"
S1bcy4h1mS8,"['장비', '비용', '만해', '장난', '아니다', '대충', '슈트', '천만원', '프로그램', '구독', '수백', '같다', '공간', '광확', '카메라', '억대', '어우']"
S1bcy4h1mS8,"['공연', '녹화', '영상', '중간', '토크', '같다', '경우', '라이브', '좋다', '다른', '버츄얼', '그룹', '대기업', '기획', '콘서트', '라이브', '그렇다', '있다', '가능하다', '같다', '아영']"
S1bcy4h1mS8,"['기술', '자체', '길다', '멀다', '같다', '실력', '버츄얼', '있다', '여러', '장르', '버돌들', '있다', '때문', '장르', '정착', '금방', '같다']"
S1bcy4h1mS8,"['회사', '아니다', '개인', '많다']"
S1bcy4h1mS8,"['신기하다', '실제', '있다', '사람', '메타', '버스', '활동', '건가']"
S1bcy4h1mS8,"['실제', '사람', '직접']"
S1bcy4h1mS8,"['스브스', '담당자', '컴퓨터', '사양', '업그레이드', '필요', '있다']"
S1bcy4h1mS8,"['무엇', '이제', '진짜', '신기하다', '시대', '있다', '많다', '발전', '통해', '새롭다', '시대', '좋다', '문화', '좋다']"
S1bcy4h1mS8,"['많다', '관심', '많다', '응원', '많다', '사랑', '부탁드리다', '좋다', '댓글']"
S1bcy4h1mS8,['뜨겁다']
S1bcy4h1mS8,"['생각', '음지', '아니다', '팬치', '음지', '같다', '저번', '하쿠', '사건', '혐팬치들', '수준', '보고', '저리', '노래', '좋다', '키딩']"
S1bcy4h1mS8,"['본인', '모름', '그렇다', '선민의식', '열등감', '한마디', '달려듬']"
S1bcy4h1mS8,"['침묵', '진심', '미쿠', '보고', '같다', '보카로', '고아', '자체', '양지', '있다', '같다', '혐팬치들']"
S1bcy4h1mS8,"['애초', '버스', '관련', '문제', '대부분', '혐팬치들', '시발']"
S1bcy4h1mS8,"['미쿠', '좋아하다', '타도', '좋아하다', '진짜', '하쿠', '사건', '타팬', '실망']"
S1bcy4h1mS8,"['닉네임', '그렇다']"
S1bcy4h1mS8,"['릴파님', '힘드다', '서사', '없다', '릴파넴', '행복하다', '파이팅']"
S1bcy4h1mS8,"['예상', '외로', '버츄얼', '콘서트', '아주', '예전', '있다', '미라', '콘서트', '있다', '아니다', '아주', '뿌리', '전통', '있다']"
S1bcy4h1mS8,"['주일', '입장', '혐오', '사람', '입장', '존중', '야하다', '생각', '일반인', '보기', '당연하다', '같다']"
S1bcy4h1mS8,"['방금', '실물', '보고']"
S1bcy4h1mS8,"['뮬뮬', '그거', '다른', '일반', '사람', '사진', '이상하다', '보정', '분탕', '실제', '달라', '실물', '아예']"
S1bcy4h1mS8,"['뮬뮬그', '친구', '응원']"
S1bcy4h1mS8,"['처음', '그렇다']"
S1bcy4h1mS8,"['게뭐', '이해', '실물', '얘기', '팬덤', '문제']"
S1bcy4h1mS8,"['동태', '그렇다', '마약', '학폭', '연애', '려고', '연옌', '사람', '낫다']"
S1bcy4h1mS8,"['팩트', '전부', '학폭', '마약', '아니다', '연애', '사람', '라면', '당연하다', '이렇다', '저렇다', '아니다']"
S1bcy4h1mS8,"['여전하다', '진입', '장벽', '높다', '문화', '버스', '대단하다', '부아', '내비', '작업', '오지', '장벽', '에스컬레이터', '설치', '마냥', '계속', '이다', '모로', '기념비', '프로젝트']"
S1bcy4h1mS8,"['기자', '컴터', '정도', '좋다', '인터뷰', '다시', '답답']"
S1bcy4h1mS8,"['안녕하다', '영상', '햄버거', '모자', '인터뷰', '본인', '이다', '이번', '페스티벌', '단순', '오타쿠', '모임', '생각', '우리나라', '기술', '발전', '버츄얼', '공연', '도약', '생각', '좋다', '같다', '현장', '또한', '열기', '굉장하다', '정말', '감동', '없다', '문화', '지지', '마지막', '굳다', '관계자', '퀄리티', '높다', '페스티벌', '감사', '현장', '스탶', '안전', '요원', '많다', '이슈', '대응', '고생', '많다', '사랑']"
S1bcy4h1mS8,
S1bcy4h1mS8,['인터뷰']
S1bcy4h1mS8,"['햄버거', '모자', '정말', '귀엽다']"
S1bcy4h1mS8,"['스브스', '진출', '진짜', '멋있다', '예쁘다', '자랑스럽다', '정말', '노력', '마음', '예쁘다', '친구', '관심', '응원', '예쁘다', '좋다', '사랑', '아이', '버거', '릴파', '주르르', '세구', '비챤', '사랑', '화이팅']"
S1bcy4h1mS8,"['년전', '버츄얼', '육성', '구상', '당시', '사장', '오히려', '버츄얼', '실제', '달리', '소통', '한계', '없다', '가끔', '팬서비스', '직접', '소통', '있다', '버츄얼', '장점']"
S1bcy4h1mS8,"['솔직하다', '굳다', '팬덤', '시작', '지금', '사장', '프로듀싱', '재능', '노력', '존재', '현실', '위상', '변환', '수준']"
S1bcy4h1mS8,"['방송', '그렇다']"
S1bcy4h1mS8,"['스브스', '기자', '컴퓨터']"
S1bcy4h1mS8,"['스브스', '뉴스', '인터뷰', '거부', '있다', '입덕', '부정', '있다', '여타', '다르다', '없다', '있다', '사람', '매력', '노래', '좋아하다', '컨텐츠', '열광하다', '스토리', '감동', '처음', '보시', '한번', '노래', '정말', '노래', '많다', '관심', '부탁드리다', '화이팅']"
S1bcy4h1mS8,"['거부', '있다', '정말', '킹애']"
S1bcy4h1mS8,"['비주류', '처음', '보시', '당황', '스럽다', '있다', '이렇다', '문화', '있다', '좋다', '좋다', '화이팅']"
S1bcy4h1mS8,"['홀로', '라이브', '산지', '국내', '버튜버들', '응원', '여유', '없다', '국내', '같다', '가상', '있다', '신기하다', '활동', '응원']"
S1bcy4h1mS8,"['덕분', '버튜버', '홀로', '유튭', '라이브']"
S1bcy4h1mS8,"['채팅', '저렇다', '채팅']"
S1bcy4h1mS8,"['정도', '양지', '가수']"
S1bcy4h1mS8,"['좋다', '건가']"
S1bcy4h1mS8,"['음지', '사장']"
S1bcy4h1mS8,"['점점', '성장하다', '모습', '행복하다']"
S1bcy4h1mS8,"['얘넨', '그렇다', '댓글', '말투', '냄새']"
S1bcy4h1mS8,"['정보', '즈그', '카페', '행사', '당일', '냄새']"
S1bcy4h1mS8,"['행사', '운영', '개판', '있다', '없다', '일부러', '이미지']"
S1bcy4h1mS8,"['냄새', '워드', '검색', '개솔']"
S1bcy4h1mS8,"['냄새', '때문', '같다', '그렇다', '이상하다', '냄새', '원성', '자자하다']"
S1bcy4h1mS8,"['진짜', '좋다', '기술', '같다']"
S1bcy4h1mS8,"['많다', '진짜', '의외', '버츄얼', '소비', '남자', '주요', '시장', '그렇다', '인식', '있다', '이번', '기회']"
S1bcy4h1mS8,"['여자', '저런', '케릭', '같다', '오히려', '좋아하다', '어렵다', '은근', '여자', '로안', '좋아하다']"
S1bcy4h1mS8,"['여자', '여자', '좋아하다']"
S1bcy4h1mS8,"['여자', '좋아하다', '진짜', '보도']"
S1bcy4h1mS8,"['오히려', '좋아하다', '성격', '쎄다', '가수', '크러쉬', '쩐다', '언니', '사랑', '그렇다']"
S1bcy4h1mS8,"['악플', '입덕', '부정', '대체', '일반인', '이렇다', '뉴스']"
S1bcy4h1mS8,"['자꾸', '팬치', '끼리', '진지하다', '나라', '망하다']"
S1bcy4h1mS8,"['진짜', '망하다', '때문']"
S1bcy4h1mS8,"['이렇다', '버튜버', '행사', '망하다', '드립', '뷰웅쉰같음']"
S1bcy4h1mS8,
S1bcy4h1mS8,"['계속', '역사', '하나', '하나', '계속', '시작']"
S1bcy4h1mS8,"['존중', '힘드다']"
S1bcy4h1mS8,
S1bcy4h1mS8,['정상']
S1bcy4h1mS8,"['처음', '랫읍']"
S1bcy4h1mS8,"['대부분', '처음', '그렇다', '정상']"
S1bcy4h1mS8,"['타인', '존중', '태도', '존중', '마땅하다', '관심', '생기', '아니다', '무시', '상관없다']"
S1bcy4h1mS8,"['새롭다', '문화', '좋다', '일이', '색안경', '사람', '있다', '공유', '있다', '문화', '템포', '비판', '옳다', '버튜버', '좋아하다', '아니다', '싫어하다', '이유', '없다', '생각', '사람', '편견', '전혀', '없다', '없다', '편견', '노력', '필요하다', '빌보드', '챠트', '정도', '실력', '입증', '중요하다', '생각', '주목', '모두', '한가위', '좋다', '일이', '가득하다']"
S1bcy4h1mS8,['사랑']
S1bcy4h1mS8,"['어머', '스브스', '인터뷰', '아쉽다']"
S1bcy4h1mS8,"['머리', '세상', '뒤집혔', '망하다', '어지럽다', '건가', '버츄얼', '대해', '애니', '생각', '부정', '반응', '정상', '이다', '자신', '메타', '버스', '관심', '가지', '있다', '진짜', '현실', '타가', '오지', '없다', '정치', '발언', '관심', '댓글', '조금', '아쉽다', '이슈', '관심', '버츄얼', '가수', '화이팅', '이다']"
S1bcy4h1mS8,"['주르르', '사랑']"
S1bcy4h1mS8,['주르르']
S1bcy4h1mS8,['존사']
S1bcy4h1mS8,['더더']
S1bcy4h1mS8,"['릴파님', '서사', '제일', '눈물']"
S1bcy4h1mS8,"['년도', '친구', '버튜버', '이레', '염병', '염병', '나엿다']"
S1bcy4h1mS8,
S1bcy4h1mS8,"['진짜', '성장하다', '자랑스럽다', '화이팅']"
S1bcy4h1mS8,"['아니다', '프사', '멀다']"
S1bcy4h1mS8,"['댓글', '같다', '많다', '운영', '개판', '콘서트', '좋다', '던데', '캐릭터', '콘서트', '다시', '생각', '없다', '정작', '다른', '문화', '취미', '사람', '일만', '관심', '없다', '안보', '지들', '비난', '이상', '있다', '진짜', '그게', '보기', '싫다']"
S1bcy4h1mS8,"['같다', '반응', '저희', '원하다', '일반인', '반응', '이다', '딱하다', '관심', '없다', '비닌', '나중', '관심', '생기', '한번', '귀엽다', '재밌다', '원래', '버튜버', '사람']"
S1bcy4h1mS8,"['저희', '문화', '존중', '필요하다', '굳이', '거부', '주입', '님같', '일반인', '좋다']"
S1bcy4h1mS8,"['그렇다', '정상인', '자기', '정상인', '보고', '야하다']"
S1bcy4h1mS8,"['우울하다', '슬프다', '많다', '도움', '정말', '전하', '승승장구']"
S1bcy4h1mS8,"['여주', '게임', '인어', '갑자기', '까맣다', '영화', '시대', '정도', '평범하다']"
S1bcy4h1mS8,"['문화', '강국', '대한민국', '유튜브', '트위치', '굳다', '팬카페', '만도', '안되다', '정도', '인원', '문화', '존중', '무지', '존중', '적도', '없다', '항상', '부정', '때문', '존중', '긍정', '무엇', '인지도', '그렇다', '있다', '생각', '어찌', '불쌍하다', '존재', '영상', '사람', '자신', '거리', '있다', '무지', '부정', '그렇다', '길거리', '없다', '보고', '없다', '현실', '부정', '당하다', '존중', '상상', '마음', '아프다']"
S1bcy4h1mS8,"['다음', '대구', '퀴어', '축제']"
S1bcy4h1mS8,"['방탄', '동성애', '혐오']"
S1bcy4h1mS8,"['와꾸텽', '팩트', '당연하다', '완전', '비공식', '유튜브', '트위치', '팬카페', '비공식', '가식']"
S1bcy4h1mS8,"['인터뷰', '좋다', '진입', '장벽', '높다', '사실', '가상', '인물', '아니다', '실존', '사람', '이다', '일반인', '위해', '설명', '마치', '성우', '비슷하다', '느낌', '생각', '영상', '인하다', '관심', '가지', '처음', '모두', '즐겁다', '추석', '킹애']"
S1bcy4h1mS8,['긴장']
S1bcy4h1mS8,"['아니다', '세상', '미치다', '리좀']"
S1bcy4h1mS8,"['그렇다', '일반인', '씹덕', '존중']"
S1bcy4h1mS8,"['무조건', '존중', '아니다', '다만', '있다', '굳이', '댓글', '아니다', '생각']"
S1bcy4h1mS8,"['굳이', '뉴스', '일반인', '끼리', '방송', '노출', '높다', '방송사', '유튜브', '영상', '정상인', '역겹다']"
S1bcy4h1mS8,"['길동', '인기', '있다', '뉴스', '자기', '싫다', '무시', '댓글', '아니다', '이렇다', '소리']"
S1bcy4h1mS8,"['길동', '굳이', '그렇다']"
S1bcy4h1mS8,"['뭔가', '생각', '음지', '세상', '완전', '다른', '긍정', '에너지', '화이팅']"
S1bcy4h1mS8,"['그렇다', '음지']"
S1bcy4h1mS8,"['주위', '사람', '무시', '뉴스', '공장', '로동자']"
S1bcy4h1mS8,"['처음', '신기하다', '그룹', '왜인', '사장', '잘생기다', '어깨', '태평양', '같다', '응원']"
S1bcy4h1mS8,"['키딩', '락다운', '노래', '중독', '이분', '몰랏는데', '노래', '좋다']"
S1bcy4h1mS8,"['버튜버란', '서브', '컬쳐', '대성', '예견', '시작', '굳다']"
S1bcy4h1mS8,"['릴파', '짠하다', '진짜', '칭찬', '격려', '시오', '소통', '예쁘다', '친구', '노래', '좋다']"
S1bcy4h1mS8,"['성장하다', '성장하다', '오프라인', '공연', '진짜', '좋다']"
S1bcy4h1mS8,"['개월', '현재', '버튜버', '무시', '정도', '시장']"
S1bcy4h1mS8,"['인기', '많다']"
S1bcy4h1mS8,"['악플러', '악플', '달러', '제일', '최고', '아인슈타인', '논리', '악플러', '타격', '없다', '하자']"
S1bcy4h1mS8,"['예외', '굳다', '버스', '서사', '있다', '다르다', '때문', '그닥', '다른', '버추', '그닥', '관심', '없다']"
S1bcy4h1mS8,"['이보', '똑같다']"
S1bcy4h1mS8,"['어떻다', '생각', '문제', '아니다', '지금', '인기', '많다', '대한', '얘길', '일반', '팬층', '다르다', '굳다', '사단', '버스', '개념', '출발', '애니', '같다', '오타쿠', '개념', '대해', '관심', '낮다', '때문', '수용', '가능하다', '사람', '많다', '때문', '지금', '이인기', '실어', '거임', '때문', '일반', '주류', '대한', '뉴스', '주제', '다르다', '다르다', '퍼프하', '사람', '많다', '하나', '애니', '안보', '버추', '그닥', '서사', '정도', '허용', '가능하다', '같다', '사람', '많다', '지금', '인기', '레알', '음지', '세력', '이렇다', '인기', '아마', '웬만하다', '서사', '있다', '아니다', '다른', '버추', '지금', '주류', '힘들다', '핵심', '아니다', '사단', '요즘', '버추', '인기', '있다', '수박', '겉핡기식', '평가', '시안', '그게', '핵심', '이면', '주류', '휩쓸다', '있다', '소수', '주류', '버추', '스트리머', '조차', '마안', '스트리머', '상위', '순위', '아마', '버스', '파생', '문화', '문화', '확장', '계속', '실제', '요즘', '버추', '대해', '낯설다', '사람', '버스', '때문', '점점', '분야', '대해', '있다', '분위기', '때문', '버추', '문화', '점점', '있다', '사실', '똑같다', '차이', '없다', '그렇다', '남도', '관심', '가지', '진입', '장벽', '높다', '애니', '오타쿠', '성격', '아니다', '아마', '유입', '계속', '실제', '관련', '카페', '회원', '수가', '계속', '증가']"
S1bcy4h1mS8,"['홀로', '라이브', '사랑']"
S1bcy4h1mS8,"['다른', '버튜버', '설정', '없다', '보기', '똑같다']"
S1bcy4h1mS8,"['기존', '있다', '버튜버', '데뷔', '서사', '다르다']"
S1bcy4h1mS8,"['취향', '갈릴', '노래', '좋다', '좋다']"
S1bcy4h1mS8,"['앞쪽', '아들', '있다', '티켓팅', '힘들다', '공부']"
S1bcy4h1mS8,['모두']
S1bcy4h1mS8,"['일본도', '한참', '같다']"
S1bcy4h1mS8,"['금금', '일본', '노선', '다르다']"
S1bcy4h1mS8,['오타쿠']
S1bcy4h1mS8,"['노래', '본인', '방송', '재밌다', '단체', '컨탠츠', '재밌다', '캐릭터', '암만', '이쁘다', '재미', '없다', '없다']"
S1bcy4h1mS8,['피지']
S1bcy4h1mS8,"['거지', '분노', '없다']"
S1bcy4h1mS8,"['역시', '최고다']"
S1bcy4h1mS8,"['처음', '진짜', '신기하다', '각자', '매력', '넘치다', '보이', '하나', '사랑스럽다', '사장', '분도', '귀엽다', '버거', '목표', '생방송', '음악', '프로그램', '좋다']"
S1bcy4h1mS8,
S1bcy4h1mS8,"['이해', '존중']"
S1bcy4h1mS8,
S1bcy4h1mS8,"['존중', '따름', '이다']"
S1bcy4h1mS8,"['굳이', '영상', '자세하다', '진짜', '관심', '같다', '싫다', '무시', '아니다', '진짜', '그렇다']"
S1bcy4h1mS8,"['정확하다', '그거', '아니다', '자기', '관점', '음지', '성공하다', '아니꼽다']"
S1bcy4h1mS8,"['자기', '생각']"
S1bcy4h1mS8,"['정신', '자위', '려고', '같다']"
S1bcy4h1mS8,"['무시', '원툴', '마약', '그렇다']"
S1bcy4h1mS8,"['관심', '댓글', '무자비']"
S1bcy4h1mS8,"['저기', '절반', '타치', '아니다']"
S1bcy4h1mS8,"['아니다', '자의', '입장', '이서', '현실', '연예인', '가상', '연예인', '어차피', '모습', '보고', '실제', '마주', '없다', '똑같다']"
S1bcy4h1mS8,"['공감', '연예인', '가수', '선망', '동경', '생각', '일반', '연예인', '가수', '인터넷', '방송', '스트리밍', '같다', '버츄얼', '접근성', '좋다', '소통', '나라', '사람과', '소통', '선망', '대상', '좋다', '같다']"
S1bcy4h1mS8,"['핵심', '생각']"
S1bcy4h1mS8,"['진심', '유튜브', '검색']"
S1bcy4h1mS8,"['당연하다', '메인', '아니다']"
S1bcy4h1mS8,
S1bcy4h1mS8,"['변화구', '모얔']"
S1bcy4h1mS8,
S1bcy4h1mS8,"['박세리', '골프', '메시', '축구', '마이클', '조던', '농구', '오지', '망하다', '오지', '너희', '정체', '인생', '망하다', '전문', '아하', '그렇다']"
S1bcy4h1mS8,"['생각', '편집자', '주르르']"
S1bcy4h1mS8,"['버튜버', '대해', '부정', '입장', '사람', '의견', '하나', '만약', '실물', '개빻았다', '지금', '좋아하다', '있다', '같다', '내용', '같다', '개인', '문제', '없다', '생각', '실물', '예쁘다', '아니다', '좋아하다', '판때기', '가상', '인물', '실물', '예쁘다', '좋아하다', '실망하다', '오히려', '사람', '이상하다', '같다', '공과', '구별', '있다', '사람', '길가', '번호', '사람', '유출', '사람', '진실성', '부분', '있다', '한마디', '애니메이션', '캐릭터', '디자인', '예쁘다', '설정', '좋다', '성우', '캐릭터', '미워하다', '이유', '있다', '그렇다', '느낌', '오히려', '몰입', '사람', '이상하다', '사람']"
S1bcy4h1mS8,"['정확하다', '애초', '현실', '티비', '유튜브', '이미지', '소비', '거지', '버튜버', '가상', '이미지', '소비', '현실', '원리', '동일하다', '거지']"
S1bcy4h1mS8,"['생각', '생얼', '무대', '메이크업', '다른', '경우', '생얼', '개빻았다', '좋아하다', '같다', '있다', '비슷하다', '느낌', '수도', '차이', '워낙', '비약']"
S1bcy4h1mS8,"['실물', '보고', '빨갛다', '존재', '좋아하다', '사람', '많다']"
S1bcy4h1mS8,"['댓글', '왁굳님', '대단하다', '섭외', '거절', '이유', '이해', '힘드다', '문화', '무턱', '대고', '이해', '힘들다', '이렇다', '문화', '있다', '좋다', '같다', '즐겁다', '한가위', '화이팅', '이다']"
S1bcy4h1mS8,"['캐릭터', '좋다', '사람', '좋아하다', '같다', '본질', '스트리머', '방송', '보고', '캐릭터', '자연', '같다', '여러분', '무조건', '필요', '없다', '이렇다', '있다', '같다', '다만', '험하다', '조금', '사람', '아니다']"
S1bcy4h1mS8,
S1bcy4h1mS8,"['버튜버', '좋아하다', '대중', '전파', '음지', '문화', '생각', '대중', '적응하다', '시간', '필요하다']"
S1bcy4h1mS8,"['우선', '영상', '기획', '제작', '스브스', '관계', '버츄얼', '거부', '수가', '있다', '실제', '이로', '인하다', '외부', '공격', '기술', '많다', '활동', '일정', '인하다', '개인', '한계', '오신', '있다', '멤버', '각자', '이로', '인하다', '힘드다', '시기', '있다', '우리나라', '불모', '지인', '분야', '개척', '상당하다', '어렵다', '멤버', '컨텐츠', '커버', '짤때', '항상', '생각', '본인', '결점', '트라우마', '저희', '깨부', '과정', '통해', '발전', '멜론', '빌보드', '코리아', '빌보드', '미국', '제외', '이번', '현실', '페스티벌', '참가', '굉장하다', '많다', '성과', '올해', '정말', '정말', '자랑스럽다', '당신', '묵묵하다', '응원', '사랑', '여러분', '한번', '차트', '계속', '정말', '노래', '좋다', '한번']"
S1bcy4h1mS8,
S1bcy4h1mS8,['화이팅']
S1bcy4h1mS8,['미치다']
S1bcy4h1mS8,"['때문', '아쉽다', '사고']"
S1bcy4h1mS8,"['버츄', '아니다', '현실', '본적', '없다', '인터넷', '방송', '혐오', '사람', '그렇다', '오디션', '영상', '알고리즘', '뭐뭐', '한편', '보고', '보고', '주행', '결론', '재밌다', '사람', '좋아하다', '무엇', '웬만하다', '개그', '코너', '압살', '핵심', '퓨어', '성적', '문란하다', '순수하다', '방송', '순수하다', '팬심', '강점', '생각', '여자', '많다', '남자', '많다', '바로', '이유', '아니다', '생각', '보통', '문란하다', '성별', '편향']"
S1bcy4h1mS8,"['입덕', '부정']"
S1bcy4h1mS8,['잡고']
S1bcy4h1mS8,"['아니다', '방송국', '컴퓨터', '성능', '실화']"
S1bcy4h1mS8,"['편집', '좋다', '거지', '서류', '업무', '별로', '안좋다']"
S1bcy4h1mS8,"['팩트', '거가', '지고', '나라', '망하다', '유명하다', '영향력', '인정', '악플', '내지', '긍정', '회로']"
S1bcy4h1mS8,"['나라', '망하다', '대체', '얼마나', '영향력']"
S1bcy4h1mS8,"['뉴스', '공장', '로동자', '재생', '목록', '뭐농', '투명하다', '투명하다']"
S1bcy4h1mS8,"['좋다', '가라']"
S1bcy4h1mS8,"['뉴스', '공장', '로동자', '지랄', '구독', '목록', '기독교인', '같다']"
S1bcy4h1mS8,"['굳이', '새롭다', '산업', '대단하다']"
S1bcy4h1mS8,"['사랑', '릴파넴', '응원', '이쁘다', '차원', '모든', '사람', '이쁘다', '좋다', '문화']"
S1bcy4h1mS8,"['악플러', '아이유', '노래', '장원영', '외모', '악플', '사실', '신경']"
S1bcy4h1mS8,"['일단', '노래', '좋다', '개인', '방송', '모두', '재밌다', '각자', '매력', '넘침', '사장', '굳다', '없다']"
S1bcy4h1mS8,"['보드', '워리어', '아프다']"
S1bcy4h1mS8,"['야외', '페스티벌', '뉴스', '미치다']"
S1bcy4h1mS8,"['솔직하다', '입장', '은비', '가상', '인물', '다르다', '없다']"
